ensembl_gene_id	rnorvegicus_homolog_ensembl_gene	rnorvegicus_homolog_dn	rnorvegicus_homolog_ds	rnorvegicus_homolog_orthology_type	dnds
ENSG00000170162	ENSRNOG00000000405	0.0741	0.8723	ortholog_one2one	0.0849478390461997
ENSG00000170166	ENSRNOG00000001578	0.0293	0.4835	ortholog_one2one	0.0605997931747673
ENSG00000170175	ENSRNOG00000014698	0.056	0.663	ortholog_one2one	0.0844645550527903
ENSG00000170178	ENSRNOG00000001587	0.0769	0.6529	ortholog_one2one	0.117782202481238
ENSG00000170185	ENSRNOG00000026880	0.061	0.4056	ortholog_one2one	0.150394477317554
ENSG00000170190	ENSRNOG00000023476	0.2302	0.88	ortholog_one2one	0.261590909090909
ENSG00000170191	ENSRNOG00000008307	0.0309	0.6462	ortholog_one2one	0.0478180129990715
ENSG00000170209	ENSRNOG00000025037	0.1209	0.7692	ortholog_one2one	0.157176287051482
ENSG00000170214	ENSRNOG00000060087	0.0334	0.6711	ortholog_one2one	0.0497690359111906
ENSG00000170222	ENSRNOG00000003397	0.0767	0.6667	ortholog_one2one	0.115044247787611
ENSG00000170231	ENSRNOG00000003902	0.1144	1.4715	ortholog_one2one	0.0777437988447163
ENSG00000170234	ENSRNOG00000003936	0.1215	0.4823	ortholog_one2one	0.251917893427327
ENSG00000170236	ENSRNOG00000011401	0.1173	0.6517	ortholog_one2one	0.179990793309805
ENSG00000170242	ENSRNOG00000026754	0.0211	0.5385	ortholog_one2one	0.0391829155060353
ENSG00000170260	ENSRNOG00000006711	0.1111	0.7148	ortholog_one2one	0.155428091773923
ENSG00000170262	ENSRNOG00000021524	0.2209	0.8174	ortholog_one2one	0.270247125030585
ENSG00000170264	ENSRNOG00000009881	0.3995	0.9143	ortholog_one2one	0.436946297714098
ENSG00000170265	ENSRNOG00000026981	0.0464	0.6534	ortholog_one2one	0.0710131619222528
ENSG00000170266	ENSRNOG00000010196	0.1523	0.6454	ortholog_one2one	0.235977688255346
ENSG00000170270	ENSRNOG00000046085	0.2616	0.5452	ortholog_one2one	0.47982391782832
ENSG00000170271	ENSRNOG00000027259	0.1163	0.6524	ortholog_one2one	0.178264868179031
ENSG00000170289	ENSRNOG00000006084	0.1971	0.4618	ortholog_one2one	0.426808142052837
ENSG00000170291	ENSRNOG00000027628	0.1929	0.6579	ortholog_one2one	0.293205654354765
ENSG00000170293	ENSRNOG00000011201	0.0426	0.7334	ortholog_one2one	0.0580856285792201
ENSG00000170310	ENSRNOG00000003849	0.0352	0.4352	ortholog_one2one	0.0808823529411765
ENSG00000170312	ENSRNOG00000000632	0.0112	0.9752	ortholog_one2one	0.0114848236259229
ENSG00000170322	ENSRNOG00000008278	0.0329	0.4078	ortholog_one2one	0.0806768023540951
ENSG00000170323	ENSRNOG00000010805	0.0657	0.8354	ortholog_one2one	0.078644960497965
ENSG00000170324	ENSRNOG00000029131	0.1669	0.6112	ortholog_one2one	0.273069371727749
ENSG00000170325	ENSRNOG00000007853	0.0235	0.5237	ortholog_one2one	0.0448730189039526
ENSG00000170340	ENSRNOG00000009267	0.0672	0.6296	ortholog_one2one	0.106734434561626
ENSG00000170345	ENSRNOG00000008015	0.027	0.5565	ortholog_one2one	0.0485175202156334
ENSG00000170348	ENSRNOG00000007901	0.032	0.5017	ortholog_one2one	0.0637831373330676
ENSG00000170365	ENSRNOG00000018483	0.006	0.6863	ortholog_one2one	0.00874253242022439
ENSG00000170374	ENSRNOG00000014082	0.0267	0.4625	ortholog_one2one	0.0577297297297297
ENSG00000170381	ENSRNOG00000006631	0.0558	0.6566	ortholog_one2one	0.0849832470301553
ENSG00000170382	ENSRNOG00000009691	0.069	0.5861	ortholog_one2one	0.117727350281522
ENSG00000170385	ENSRNOG00000004749	0.0771	0.5577	ortholog_one2one	0.1382463690156
ENSG00000170390	ENSRNOG00000016550	0.0274	0.4825	ortholog_one2one	0.0567875647668394
ENSG00000170396	ENSRNOG00000038004	0.2338	0.596	ortholog_one2one	0.392281879194631
ENSG00000170412	ENSRNOG00000003144	0.0606	0.8765	ortholog_one2one	0.0691386195094124
ENSG00000170417	ENSRNOG00000028945	0.0562	0.5512	ortholog_one2one	0.101959361393324
ENSG00000170419	ENSRNOG00000005180	0.1709	0.4919	ortholog_one2one	0.347428339093312
ENSG00000170421	ENSRNOG00000009779	0.0414	1.0362	ortholog_one2one	0.0399536768963521
ENSG00000170423	ENSRNOG00000059790	0.18	0.7695	ortholog_one2one	0.233918128654971
ENSG00000170425	ENSRNOG00000002922	0.0707	0.662	ortholog_one2one	0.106797583081571
ENSG00000170426	ENSRNOG00000004459	0.0767	0.8346	ortholog_one2one	0.0919003115264798
ENSG00000170430	ENSRNOG00000016038	0.2285	0.7111	ortholog_one2one	0.321333145830404
ENSG00000170439	ENSRNOG00000007927	0.1028	0.7183	ortholog_one2one	0.143115689823194
ENSG00000170445	ENSRNOG00000028105	0.0297	0.4495	ortholog_one2one	0.0660734149054505
ENSG00000170448	ENSRNOG00000058588	0.0638	0.5333	ortholog_one2one	0.119632477029814
ENSG00000170454	ENSRNOG00000043203	0.0825	0.7747	ortholog_one2one	0.106492835936492
ENSG00000170456	ENSRNOG00000049378	0.059	0.5061	ortholog_one2one	0.116577751432523
ENSG00000170458	ENSRNOG00000017819	0.271	0.7852	ortholog_one2one	0.345134997452878
ENSG00000170464	ENSRNOG00000019995	0.0479	0.5723	ortholog_one2one	0.0836973615236764
ENSG00000170468	ENSRNOG00000010126	0.0926	0.6534	ortholog_one2one	0.141720232629324
ENSG00000170469	ENSRNOG00000019976	0.0397	0.315	ortholog_one2one	0.126031746031746
ENSG00000170471	ENSRNOG00000014836	0.0163	0.322	ortholog_one2one	0.0506211180124224
ENSG00000170476	ENSRNOG00000022009	0.1701	0.6749	ortholog_one2one	0.252037338865017
ENSG00000170477	ENSRNOG00000032332	0.0971	0.9418	ortholog_one2one	0.103100445954555
ENSG00000170482	ENSRNOG00000061695	0.0457	0.5432	ortholog_one2one	0.0841310751104565
ENSG00000170485	ENSRNOG00000013408	0.0666	0.4516	ortholog_one2one	0.147475642161205
ENSG00000170486	ENSRNOG00000030876	0.0858	1.0115	ortholog_one2one	0.0848245180425111
ENSG00000170498	ENSRNOG00000047481	0.2979	0.7373	ortholog_one2one	0.404041774040418
ENSG00000170500	ENSRNOG00000023312	0.1112	0.7732	ortholog_one2one	0.143817899637869
ENSG00000170502	ENSRNOG00000002186	0.0618	0.9144	ortholog_one2one	0.0675853018372703
ENSG00000170509	ENSRNOG00000002212	0.1149	0.6524	ortholog_one2one	0.17611894543225
ENSG00000170516	ENSRNOG00000057953	0.3062	0.5215	ortholog_one2one	0.587152444870566
ENSG00000170525	ENSRNOG00000018911	0.0285	0.8813	ortholog_one2one	0.0323385907182571
ENSG00000170537	ENSRNOG00000016679	0.0593	0.8425	ortholog_one2one	0.0703857566765579
ENSG00000170540	ENSRNOG00000017751	0.015	0.2983	ortholog_one2one	0.050284948038887
ENSG00000170545	ENSRNOG00000048932	0.1156	0.3933	ortholog_one2one	0.293923213831681
ENSG00000170549	ENSRNOG00000033609	0.0469	0.9282	ortholog_one2one	0.0505279034690799
ENSG00000170558	ENSRNOG00000015602	0.0175	0.6617	ortholog_one2one	0.0264470303763035
ENSG00000170561	ENSRNOG00000012742	4.2937	76.7466	ortholog_one2one	0.0559464523509836
ENSG00000170571	ENSRNOG00000060329	0.2527	0.7568	ortholog_one2one	0.333905919661734
ENSG00000170577	ENSRNOG00000058827	0.0054	0.7376	ortholog_one2one	0.00732104121475054
ENSG00000170579	ENSRNOG00000016196	0.0156	0.5866	ortholog_one2one	0.0265939311285373
ENSG00000170581	ENSRNOG00000031081	0.1571	0.6535	ortholog_one2one	0.240397857689365
ENSG00000170584	ENSRNOG00000060914	0.0057	0.7513	ortholog_one2one	0.00758684946093438
ENSG00000170604	ENSRNOG00000014252	0.0163	0.6396	ortholog_one2one	0.0254846779237023
ENSG00000170606	ENSRNOG00000016596	0.0222	0.4347	ortholog_one2one	0.0510697032436163
ENSG00000170608	ENSRNOG00000014256	0.0538	0.6844	ortholog_one2one	0.0786090005844535
ENSG00000170613	ENSRNOG00000021425	0.2951	0.7419	ortholog_one2one	0.397762501684863
ENSG00000170615	ENSRNOG00000011616	0.0299	0.5638	ortholog_one2one	0.0530329904221355
ENSG00000170624	ENSRNOG00000002372	0.0271	0.3458	ortholog_one2one	0.078368999421631
ENSG00000170627	ENSRNOG00000036831	0.0445	0.3559	ortholog_one2one	0.125035122225344
ENSG00000170632	ENSRNOG00000012785	0.1344	0.5469	ortholog_one2one	0.245748765770708
ENSG00000170633	ENSRNOG00000001331	0.066	0.4998	ortholog_one2one	0.132052821128451
ENSG00000170634	ENSRNOG00000042419	0.1188	0.9057	ortholog_one2one	0.131169261344816
ENSG00000170638	ENSRNOG00000029095	0.0359	1.1586	ortholog_one2one	0.030985672363197
ENSG00000170677	ENSRNOG00000038212	0.0825	0.8644	ortholog_one2one	0.0954419250347062
ENSG00000170681	ENSRNOG00000008027	0.0988	0.8432	ortholog_one2one	0.117172675521822
ENSG00000170684	ENSRNOG00000049605	0.2508	0.9833	ortholog_one2one	0.255059493542154
ENSG00000170689	ENSRNOG00000007573	0.0134	0.2234	ortholog_one2one	0.0599820948970457
ENSG00000170703	ENSRNOG00000004939	0.215	0.6702	ortholog_one2one	0.320799761265294
ENSG00000170734	ENSRNOG00000019195	0.1224	0.481	ortholog_one2one	0.254469854469854
ENSG00000170743	ENSRNOG00000019613	0.0142	0.454	ortholog_one2one	0.0312775330396476
ENSG00000170745	ENSRNOG00000004899	0.0223	0.6591	ortholog_one2one	0.0338340160825368
ENSG00000170759	ENSRNOG00000017466	0.0133	0.479	ortholog_one2one	0.0277661795407098
ENSG00000170775	ENSRNOG00000002524	0.0906	0.8204	ortholog_one2one	0.110433934666017
ENSG00000170776	ENSRNOG00000010964	0.1708	0.5178	ortholog_one2one	0.32985708767864
ENSG00000170782	ENSRNOG00000019600	0.0762	0.5192	ortholog_one2one	0.146764252696456
ENSG00000170786	ENSRNOG00000008871	0.177	0.6009	ortholog_one2one	0.294558162755866
ENSG00000170788	ENSRNOG00000011165	0.1612	0.7562	ortholog_one2one	0.213171118751653
ENSG00000170791	ENSRNOG00000031769	0.0928	0.2603	ortholog_one2one	0.356511717249328
ENSG00000170801	ENSRNOG00000008182	0.0421	0.9569	ortholog_one2one	0.0439962378513951
ENSG00000170802	ENSRNOG00000040110	0.0827	0.5437	ortholog_one2one	0.152105940776163
ENSG00000170819	ENSRNOG00000010899	0.0824	0.6011	ortholog_one2one	0.137082016303444
ENSG00000170820	ENSRNOG00000016783	0.0555	0.4495	ortholog_one2one	0.123470522803115
ENSG00000170835	ENSRNOG00000010406	0.1237	1.1566	ortholog_one2one	0.10695140930313
ENSG00000170836	ENSRNOG00000003329	0.0484	0.4405	ortholog_one2one	0.109875141884222
ENSG00000170837	ENSRNOG00000010880	0.0107	0.9147	ortholog_one2one	0.0116978244233082
ENSG00000170852	ENSRNOG00000013809	0.006	0.3901	ortholog_one2one	0.0153806716226609
ENSG00000170854	ENSRNOG00000001680	0.1782	0.5984	ortholog_one2one	0.297794117647059
ENSG00000170871	ENSRNOG00000027623	0.0559	0.3751	ortholog_one2one	0.149026926153026
ENSG00000170873	ENSRNOG00000009001	0.0213	0.4257	ortholog_one2one	0.0500352360817477
ENSG00000170881	ENSRNOG00000008987	0.0306	0.2959	ortholog_one2one	0.103413315309226
ENSG00000170891	ENSRNOG00000028108	0.1894	1.1963	ortholog_one2one	0.158321491264733
ENSG00000170893	ENSRNOG00000011824	0.381	1.1236	ortholog_one2one	0.339088643645425
ENSG00000170903	ENSRNOG00000022245	0.0206	1.2357	ortholog_one2one	0.0166707129562191
ENSG00000170909	ENSRNOG00000055716	0.2498	1.0114	ortholog_one2one	0.246984378089777
ENSG00000170915	ENSRNOG00000012830	0.0204	0.8217	ortholog_one2one	0.0248265790434465
ENSG00000170917	ENSRNOG00000017420	0.1754	0.8671	ortholog_one2one	0.202283473647792
ENSG00000170920	ENSRNOG00000026489	0.1589	0.9317	ortholog_one2one	0.170548459804658
ENSG00000170921	ENSRNOG00000052840	0.0103	0.3159	ortholog_one2one	0.032605254827477
ENSG00000170925	ENSRNOG00000058904	0.3596	1.5151	ortholog_one2one	0.23734406969837
ENSG00000170927	ENSRNOG00000058742	0.2465	0.6141	ortholog_one2one	0.401400423383814
ENSG00000170929	ENSRNOG00000006428	0.072	0.9805	ortholog_one2one	0.0734319224885263
ENSG00000170946	ENSRNOG00000004842	0.1011	0.7436	ortholog_one2one	0.135960193652501
ENSG00000170948	ENSRNOG00000006363	0.2588	0.8462	ortholog_one2one	0.30583786338927
ENSG00000170950	ENSRNOG00000013600	0.0723	0.5437	ortholog_one2one	0.132977745080007
ENSG00000170955	ENSRNOG00000017914	0.0851	0.611	ortholog_one2one	0.139279869067103
ENSG00000170959	ENSRNOG00000022178	0.3145	0.7689	ortholog_one2one	0.409025881128885
ENSG00000170961	ENSRNOG00000004854	0.0074	0.4272	ortholog_one2one	0.0173220973782772
ENSG00000170962	ENSRNOG00000029148	0.0637	0.5343	ortholog_one2one	0.119221411192214
ENSG00000170989	ENSRNOG00000013683	0.0309	0.807	ortholog_one2one	0.0382899628252788
ENSG00000171004	ENSRNOG00000030880	0.0458	0.3239	ortholog_one2one	0.141401667181229
ENSG00000171014	ENSRNOG00000059611	0.0532	0.5089	ortholog_one2one	0.104539202200825
ENSG00000171033	ENSRNOG00000012095	0.0113	0.3016	ortholog_one2one	0.0374668435013263
ENSG00000171044	ENSRNOG00000011634	0.0343	0.2739	ortholog_one2one	0.125228185469149
ENSG00000171051	ENSRNOG00000011174	0.1849	0.887	ortholog_one2one	0.208455467869222
ENSG00000171053	ENSRNOG00000049600	0.3115	0.5075	ortholog_one2one	0.613793103448276
ENSG00000171055	ENSRNOG00000004577	0.041	0.4677	ortholog_one2one	0.0876630318580287
ENSG00000171056	ENSRNOG00000012049	0.0571	0.9013	ortholog_one2one	0.0633529346499501
ENSG00000171067	ENSRNOG00000025245	0.4012	0.5969	ortholog_one2one	0.672139386831965
ENSG00000171094	ENSRNOG00000008683	0.0577	0.5972	ortholog_one2one	0.0966175485599464
ENSG00000171105	ENSRNOG00000029986	0.0229	0.7975	ortholog_one2one	0.0287147335423198
ENSG00000171109	ENSRNOG00000011057	0.0545	0.5617	ortholog_one2one	0.0970268826775859
ENSG00000171115	ENSRNOG00000020169	0.3644	0.8537	ortholog_one2one	0.426847838819257
ENSG00000171126	ENSRNOG00000004535	0.0191	0.3943	ortholog_one2one	0.0484402739031195
ENSG00000171133	ENSRNOG00000014263	0.0775	0.5357	ortholog_one2one	0.144670524547321
ENSG00000171135	ENSRNOG00000009175	0.0101	0.3984	ortholog_one2one	0.02535140562249
ENSG00000171148	ENSRNOG00000008597	0.0061	0.6092	ortholog_one2one	0.0100131319763624
ENSG00000171150	ENSRNOG00000028504	0.0228	0.6139	ortholog_one2one	0.0371395992832709
ENSG00000171155	ENSRNOG00000002536	0.0322	0.3633	ortholog_one2one	0.0886319845857418
ENSG00000171159	ENSRNOG00000022681	0.0322	0.4768	ortholog_one2one	0.0675335570469799
ENSG00000171160	ENSRNOG00000027156	0.0094	0.3804	ortholog_one2one	0.0247108307045216
ENSG00000171163	ENSRNOG00000002682	0.1429	0.5243	ortholog_one2one	0.27255388136563
ENSG00000171169	ENSRNOG00000050204	0.024	0.7637	ortholog_one2one	0.0314259525991882
ENSG00000171174	ENSRNOG00000004710	0.0831	0.446	ortholog_one2one	0.186322869955157
ENSG00000171189	ENSRNOG00000001575	0.0119	0.4086	ortholog_one2one	0.0291238374938815
ENSG00000171202	ENSRNOG00000022748	0.185	0.6281	ortholog_one2one	0.294539086132781
ENSG00000171204	ENSRNOG00000022732	0.3088	0.5829	ortholog_one2one	0.529764968262138
ENSG00000171206	ENSRNOG00000019968	0.0091	0.6237	ortholog_one2one	0.0145903479236813
ENSG00000171208	ENSRNOG00000016245	0.0224	0.4996	ortholog_one2one	0.044835868694956
ENSG00000171209	ENSRNOG00000001951	0.5484	0.7398	ortholog_one2one	0.741281427412814
ENSG00000171217	ENSRNOG00000023531	0.1395	0.566	ortholog_one2one	0.246466431095406
ENSG00000171219	ENSRNOG00000027456	0.0859	0.71	ortholog_one2one	0.120985915492958
ENSG00000171222	ENSRNOG00000019987	0.1492	0.8317	ortholog_one2one	0.1793916075508
ENSG00000171223	ENSRNOG00000042838	0.026	0.6904	ortholog_one2one	0.0376593279258401
ENSG00000171227	ENSRNOG00000047714	0.1499	1.0857	ortholog_one2one	0.138067606152713
ENSG00000171236	ENSRNOG00000049918	0.2711	2.7625	ortholog_one2one	0.0981357466063348
ENSG00000171241	ENSRNOG00000053026	0.1682	0.6039	ortholog_one2one	0.278522934260639
ENSG00000171243	ENSRNOG00000005770	0.0259	0.3959	ortholog_one2one	0.0654205607476636
ENSG00000171246	ENSRNOG00000003741	0.0156	0.7428	ortholog_one2one	0.0210016155088853
ENSG00000171262	ENSRNOG00000005366	0.1752	1.1539	ortholog_one2one	0.151832914463992
ENSG00000171298	ENSRNOG00000047656	0.1047	1.099	ortholog_one2one	0.0952684258416742
ENSG00000171302	ENSRNOG00000003239	0.064	0.9184	ortholog_one2one	0.0696864111498258
ENSG00000171303	ENSRNOG00000009790	0.0301	0.9948	ortholog_one2one	0.0302573381584238
ENSG00000171307	ENSRNOG00000046530	0.0039	0.4087	ortholog_one2one	0.009542451676046
ENSG00000171310	ENSRNOG00000008885	0.0126	0.7733	ortholog_one2one	0.01629380576749
ENSG00000171311	ENSRNOG00000048708	0.0205	0.4374	ortholog_one2one	0.0468678555098308
ENSG00000171314	ENSRNOG00000036665	0.0303	0.53	ortholog_one2one	0.0571698113207547
ENSG00000171316	ENSRNOG00000006689	0.0252	0.4401	ortholog_one2one	0.0572597137014315
ENSG00000171320	ENSRNOG00000015921	0.1871	0.4928	ortholog_one2one	0.379667207792208
ENSG00000171345	ENSRNOG00000014233	0.0907	0.8956	ortholog_one2one	0.101272889682894
ENSG00000171346	ENSRNOG00000014099	0.0522	0.6779	ortholog_one2one	0.0770025077445051
ENSG00000171357	ENSRNOG00000023459	0.074	0.45	ortholog_one2one	0.164444444444444
ENSG00000171365	ENSRNOG00000002862	0.0121	0.3766	ortholog_one2one	0.032129580456718
ENSG00000171385	ENSRNOG00000014686	0.0019	0.5928	ortholog_one2one	0.00320512820512821
ENSG00000171388	ENSRNOG00000003984	0.0991	0.3817	ortholog_one2one	0.259627980089075
ENSG00000171403	ENSRNOG00000014370	0.2192	0.6028	ortholog_one2one	0.363636363636364
ENSG00000171408	ENSRNOG00000013436	0.0495	0.4075	ortholog_one2one	0.121472392638037
ENSG00000171431	ENSRNOG00000027139	0.1754	0.8683	ortholog_one2one	0.20200391569734
ENSG00000171433	ENSRNOG00000039571	0.0982	0.5335	ortholog_one2one	0.18406747891284
ENSG00000171435	ENSRNOG00000028630	0.4376	1.5166	ortholog_one2one	0.288540155611236
ENSG00000171443	ENSRNOG00000016565	0.1079	0.7944	ortholog_one2one	0.135825780463243
ENSG00000171444	ENSRNOG00000011271	0.0139	0.7511	ortholog_one2one	0.018506190919984
ENSG00000171446	ENSRNOG00000011628	0.0517	0.7977	ortholog_one2one	0.0648113325811709
ENSG00000171448	ENSRNOG00000009346	0.0176	0.13	ortholog_one2one	0.135384615384615
ENSG00000171450	ENSRNOG00000037793	0.0166	0.5999	ortholog_one2one	0.0276712785464244
ENSG00000171451	ENSRNOG00000032307	0.0582	0.4689	ortholog_one2one	0.124120281509917
ENSG00000171453	ENSRNOG00000019079	0.0279	0.6725	ortholog_one2one	0.0414869888475836
ENSG00000171456	ENSRNOG00000061603	0.1781	0.4013	ortholog_one2one	0.443807625218041
ENSG00000171462	ENSRNOG00000018949	0.0413	0.3875	ortholog_one2one	0.10658064516129
ENSG00000171467	ENSRNOG00000018741	0.1418	0.4017	ortholog_one2one	0.352999751058004
ENSG00000171475	ENSRNOG00000027849	0.039	0.3736	ortholog_one2one	0.104389721627409
ENSG00000171476	ENSRNOG00000024689	0.2364	100.7725	ortholog_one2one	0.0023458780917413
ENSG00000171487	ENSRNOG00000022994	0.3517	1.1129	ortholog_one2one	0.316021205858568
ENSG00000171488	ENSRNOG00000002122	0.0107	0.8972	ortholog_one2one	0.0119259919750334
ENSG00000171492	ENSRNOG00000002121	0.0202	0.7463	ortholog_one2one	0.0270668631917459
ENSG00000171496	ENSRNOG00000029787	0.0962	0.5794	ortholog_one2one	0.166033828098032
ENSG00000171501	ENSRNOG00000007954	0.0728	0.5259	ortholog_one2one	0.138429359193763
ENSG00000171503	ENSRNOG00000009538	0.032	0.4198	ortholog_one2one	0.0762267746545974
ENSG00000171509	ENSRNOG00000024120	0.0766	0.5193	ortholog_one2one	0.147506258424803
ENSG00000171522	ENSRNOG00000013240	0.0525	0.6406	ortholog_one2one	0.081954417733375
ENSG00000171533	ENSRNOG00000027204	0.1527	0.4128	ortholog_one2one	0.369912790697674
ENSG00000171551	ENSRNOG00000019447	0.0235	0.8073	ortholog_one2one	0.0291093769354639
ENSG00000171557	ENSRNOG00000025074	0.0941	0.7453	ortholog_one2one	0.126257882731786
ENSG00000171560	ENSRNOG00000024848	0.169	0.6311	ortholog_one2one	0.267786404690223
ENSG00000171561	ENSRNOG00000030788	0.0782	0.6688	ortholog_one2one	0.116925837320574
ENSG00000171564	ENSRNOG00000007092	0.1085	0.7964	ortholog_one2one	0.136238071320944
ENSG00000171566	ENSRNOG00000006655	0.018	0.5091	ortholog_one2one	0.0353565114908662
ENSG00000171587	ENSRNOG00000027992	0.0106	0.599	ortholog_one2one	0.0176961602671119
ENSG00000171595	ENSRNOG00000024523	0.0826	0.9311	ortholog_one2one	0.0887122758028139
ENSG00000171596	ENSRNOG00000018521	0.1916	1.0655	ortholog_one2one	0.179821679962459
ENSG00000171603	ENSRNOG00000016398	0.0369	0.96	ortholog_one2one	0.0384375
ENSG00000171606	ENSRNOG00000031328	0.2831	0.5403	ortholog_one2one	0.523968165833796
ENSG00000171608	ENSRNOG00000016846	0.0327	1.0736	ortholog_one2one	0.0304582712369598
ENSG00000171611	ENSRNOG00000042581	0.2884	0.8229	ortholog_one2one	0.350467857576862
ENSG00000171612	ENSRNOG00000016949	0.0456	0.6001	ortholog_one2one	0.0759873354440927
ENSG00000171617	ENSRNOG00000016541	0.0023	0.5567	ortholog_one2one	0.00413148913238728
ENSG00000171621	ENSRNOG00000017212	0.0085	0.7391	ortholog_one2one	0.0115004735489108
ENSG00000171631	ENSRNOG00000019270	0.0642	0.8955	ortholog_one2one	0.0716917922948074
ENSG00000171634	ENSRNOG00000047296	0.1034	0.6171	ortholog_one2one	0.167557932263815
ENSG00000171643	ENSRNOG00000017998	0.051	0.8132	ortholog_one2one	0.0627151992129857
ENSG00000171657	ENSRNOG00000039762	0.1045	0.4114	ortholog_one2one	0.254010695187166
ENSG00000171659	ENSRNOG00000039759	0.057	0.5697	ortholog_one2one	0.100052659294365
ENSG00000171680	ENSRNOG00000022694	0.0721	0.828	ortholog_one2one	0.0870772946859903
ENSG00000171681	ENSRNOG00000008870	0.1365	0.6177	ortholog_one2one	0.220981058766391
ENSG00000171695	ENSRNOG00000024815	0.2821	2.1862	ortholog_one2one	0.129036684658311
ENSG00000171703	ENSRNOG00000016288	0.0571	0.73	ortholog_one2one	0.0782191780821918
ENSG00000171714	ENSRNOG00000015972	0.1098	0.7683	ortholog_one2one	0.142912924638813
ENSG00000171720	ENSRNOG00000019618	0.0497	0.5505	ortholog_one2one	0.0902815622161671
ENSG00000171722	ENSRNOG00000002972	0.0857	0.5695	ortholog_one2one	0.150482879719052
ENSG00000171723	ENSRNOG00000028366	0.011	0.2504	ortholog_one2one	0.0439297124600639
ENSG00000171724	ENSRNOG00000011989	0.0061	0.5557	ortholog_one2one	0.0109771459420551
ENSG00000171729	ENSRNOG00000014197	0.0644	0.752	ortholog_one2one	0.0856382978723404
ENSG00000171735	ENSRNOG00000018602	0.0399	0.613	ortholog_one2one	0.065089722675367
ENSG00000171747	ENSRNOG00000020338	0.1427	0.8075	ortholog_one2one	0.17671826625387
ENSG00000171757	ENSRNOG00000027935	0.1434	0.703	ortholog_one2one	0.20398293029872
ENSG00000171759	ENSRNOG00000004302	0.0418	0.5162	ortholog_one2one	0.0809763657497094
ENSG00000171763	ENSRNOG00000000169	0.1291	0.5652	ortholog_one2one	0.228414720452937
ENSG00000171766	ENSRNOG00000000168	0.0244	0.3969	ortholog_one2one	0.0614764424288234
ENSG00000171772	ENSRNOG00000024073	0.231	0.9736	ortholog_one2one	0.237263763352506
ENSG00000171773	ENSRNOG00000042658	0.138	2.8868	ortholog_one2one	0.0478037965913815
ENSG00000171777	ENSRNOG00000033744	0.0947	0.7743	ortholog_one2one	0.12230401653106
ENSG00000171786	ENSRNOG00000005166	0.0293	0.7937	ortholog_one2one	0.036915711225904
ENSG00000171790	ENSRNOG00000009906	0.1553	1.0009	ortholog_one2one	0.155160355679888
ENSG00000171791	ENSRNOG00000002791	0.0504	0.4696	ortholog_one2one	0.10732538330494
ENSG00000171792	ENSRNOG00000028517	0.1995	0.4372	ortholog_one2one	0.456312900274474
ENSG00000171793	ENSRNOG00000009963	0.0123	0.4144	ortholog_one2one	0.0296814671814672
ENSG00000171794	ENSRNOG00000015196	1.0078	70.6059	ortholog_one2one	0.0142735946995931
ENSG00000171798	ENSRNOG00000027240	0.1636	1.1873	ortholog_one2one	0.137791628063674
ENSG00000171806	ENSRNOG00000025189	0.1775	0.5693	ortholog_one2one	0.311786404356227
ENSG00000171811	ENSRNOG00000027374	0.1541	1.0368	ortholog_one2one	0.148630401234568
ENSG00000171812	ENSRNOG00000010841	0.0357	0.466	ortholog_one2one	0.0766094420600858
ENSG00000171813	ENSRNOG00000036649	0.1479	1.2916	ortholog_one2one	0.114509135955404
ENSG00000171815	ENSRNOG00000020103	0.0644	0.6004	ortholog_one2one	0.1072618254497
ENSG00000171819	ENSRNOG00000009589	0.0542	0.6791	ortholog_one2one	0.0798115152407598
ENSG00000171824	ENSRNOG00000010719	0.072	0.6934	ortholog_one2one	0.103836169599077
ENSG00000171827	ENSRNOG00000014712	0.6279	2.3276	ortholog_one2one	0.269762845849802
ENSG00000171840	ENSRNOG00000010282	0.0959	0.8782	ortholog_one2one	0.109200637667957
ENSG00000171843	ENSRNOG00000011280	0.0273	0.4994	ortholog_one2one	0.0546655987184622
ENSG00000171853	ENSRNOG00000009039	0.1414	1.0734	ortholog_one2one	0.131730948388299
ENSG00000171855	ENSRNOG00000006268	0.4079	0.7685	ortholog_one2one	0.530774235523748
ENSG00000171860	ENSRNOG00000009211	0.267	0.476	ortholog_one2one	0.560924369747899
ENSG00000171861	ENSRNOG00000037238	0.1001	0.4325	ortholog_one2one	0.231445086705202
ENSG00000171862	ENSRNOG00000020723	0.0023	0.2001	ortholog_one2one	0.0114942528735632
ENSG00000171867	ENSRNOG00000021259	0.0545	0.612	ortholog_one2one	0.0890522875816993
ENSG00000171872	ENSRNOG00000019479	0.4226	0.5606	ortholog_one2one	0.753835176596504
ENSG00000171873	ENSRNOG00000021256	0.0788	1.2168	ortholog_one2one	0.0647600262984878
ENSG00000171877	ENSRNOG00000016189	0.0396	0.4594	ortholog_one2one	0.08619939050936
ENSG00000171885	ENSRNOG00000016043	0.0413	0.6916	ortholog_one2one	0.0597165991902834
ENSG00000171914	ENSRNOG00000018373	0.0068	0.5121	ortholog_one2one	0.0132786565123999
ENSG00000171928	ENSRNOG00000050649	0.0578	0.6162	ortholog_one2one	0.0938007140538786
ENSG00000171940	ENSRNOG00000021787	0.1652	1.025	ortholog_one2one	0.161170731707317
